target,summary_scope,count,missing_count,total_rows_seen,min,max,mean,std,q05,q25,q50,q75,q95,quantiles_approximate,split,trace_family,capacity,horizon
y_loss,group,650624,0,650624,0.0,4.0,2.6659606777493607,1.0867629565431611,1.0,2.0,3.0,4.0,4.0,True,test,twemcache,128,4
y_loss,group,650624,0,650624,0.0,8.0,5.275590817430651,1.7276958042555917,2.0,4.0,5.0,7.0,8.0,True,test,twemcache,128,8
y_loss,group,1205760,0,1205760,0.0,16.0,9.878333996815286,3.0518035390906513,4.0,8.0,10.0,12.0,14.0,True,test,twemcache,256,16
y_loss,group,1205760,0,1205760,0.0,4.0,2.5419411823248406,1.134177955237466,1.0,2.0,3.0,3.0,4.0,True,test,twemcache,256,4
y_loss,group,1205760,0,1205760,0.0,8.0,5.014058353237792,1.8322435487365836,2.0,4.0,5.0,6.0,8.0,True,test,twemcache,256,8
y_loss,group,196896,0,196896,0.0,16.0,12.271066959206891,2.2913284263334464,8.0,11.0,13.0,14.0,15.0,True,test,twemcache,32,16
y_loss,group,196896,0,196896,0.0,4.0,3.102688729075248,0.9200661387713907,1.0,3.0,3.0,4.0,4.0,True,test,twemcache,32,4
y_loss,group,196896,0,196896,0.0,8.0,6.176941126279863,1.422843179061221,3.0,5.0,6.0,7.0,8.0,True,test,twemcache,32,8
y_loss,group,360512,0,360512,0.0,16.0,11.34040753151074,2.5285976672248425,7.0,10.0,12.0,13.0,15.0,True,test,twemcache,64,16
y_loss,group,360512,0,360512,0.0,4.0,2.8802175794425704,1.0068259009752893,1.0,2.0,3.0,4.0,4.0,True,test,twemcache,64,4
y_loss,group,360512,0,360512,0.0,8.0,5.720766576424641,1.5728255126269088,3.0,5.0,6.0,7.0,8.0,True,test,twemcache,64,8
y_loss,group,524288,0,524288,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,test,wiki2018,128,16
y_loss,group,524288,0,524288,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,test,wiki2018,128,4
y_loss,group,524288,0,524288,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,test,wiki2018,128,8
y_loss,group,1048576,0,1048576,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,test,wiki2018,256,16
y_loss,group,1048576,0,1048576,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,test,wiki2018,256,4
y_loss,group,1048576,0,1048576,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,test,wiki2018,256,8
y_loss,group,131072,0,131072,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,test,wiki2018,32,16
y_loss,group,131072,0,131072,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,test,wiki2018,32,4
y_loss,group,131072,0,131072,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,test,wiki2018,32,8
y_loss,group,262144,0,262144,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,test,wiki2018,64,16
y_loss,group,262144,0,262144,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,test,wiki2018,64,4
y_loss,group,262144,0,262144,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,test,wiki2018,64,8
y_loss,group,4613504,0,4613504,0.0,16.0,15.418695421094249,1.15644291775506,13.0,15.0,16.0,16.0,16.0,True,train,cloudphysics,128,16
y_loss,group,4613504,0,4613504,0.0,4.0,3.858141230613434,0.4162478684363239,3.0,4.0,4.0,4.0,4.0,True,train,cloudphysics,128,4
y_loss,group,4613504,0,4613504,0.0,8.0,7.715266313847349,0.6698890558702765,6.0,8.0,8.0,8.0,8.0,True,train,cloudphysics,128,8
y_loss,group,9057536,0,9057536,0.0,16.0,15.223110015792374,1.3546762302277569,13.0,15.0,16.0,16.0,16.0,True,train,cloudphysics,256,16
y_loss,group,9057536,0,9057536,0.0,4.0,3.811145547751618,0.48171850910923036,3.0,4.0,4.0,4.0,4.0,True,train,cloudphysics,256,4
y_loss,group,9057536,0,9057536,0.0,8.0,7.620510147572143,0.781008089166259,6.0,7.0,8.0,8.0,8.0,True,train,cloudphysics,256,8
y_loss,group,1189984,0,1189984,0.0,16.0,15.79790736682174,0.6343651545205785,15.0,16.0,16.0,16.0,16.0,True,train,cloudphysics,32,16
y_loss,group,1189984,0,1189984,0.0,4.0,3.950454796030871,0.23974046448774622,4.0,4.0,4.0,4.0,4.0,True,train,cloudphysics,32,4
y_loss,group,1189984,0,1189984,0.0,8.0,7.900702026245731,0.3770873877784172,7.0,8.0,8.0,8.0,8.0,True,train,cloudphysics,32,8
y_loss,group,2345984,0,2345984,0.0,16.0,15.612329836861633,0.9287196111364335,14.0,16.0,16.0,16.0,16.0,True,train,cloudphysics,64,16
y_loss,group,2345984,0,2345984,0.0,4.0,3.9047175939818857,0.3405428468266949,3.0,4.0,4.0,4.0,4.0,True,train,cloudphysics,64,4
y_loss,group,2345984,0,2345984,0.0,8.0,7.809284718054343,0.5436484571134405,7.0,8.0,8.0,8.0,8.0,True,train,cloudphysics,64,8
y_loss,group,2120576,0,2120576,0.0,16.0,9.261331355254422,2.4000322688128604,5.0,8.0,9.0,11.0,13.0,True,train,metacdn,128,16
y_loss,group,2120576,0,2120576,0.0,4.0,2.365773733174383,1.0149716191018452,1.0,2.0,2.0,3.0,4.0,True,train,metacdn,128,4
y_loss,group,2120576,0,2120576,0.0,8.0,4.69883182682441,1.516766019163838,2.0,4.0,5.0,6.0,7.0,True,train,metacdn,128,8
y_loss,group,4108032,0,4108032,0.0,16.0,8.96058404608338,2.380870610264735,5.0,8.0,9.0,11.0,12.0,True,train,metacdn,256,16
y_loss,group,4108032,0,4108032,0.0,4.0,2.2901221314731726,1.0198336405164,1.0,2.0,2.0,3.0,4.0,True,train,metacdn,256,4
y_loss,group,4108032,0,4108032,0.0,8.0,4.547232835576743,1.5189884937661124,2.0,4.0,5.0,6.0,7.0,True,train,metacdn,256,8
y_loss,group,560608,0,560608,0.0,16.0,9.818279439465723,2.423967020423906,5.0,8.0,10.0,12.0,13.0,True,train,metacdn,32,16
y_loss,group,560608,0,560608,0.0,4.0,2.5199354986015186,1.001954181890679,1.0,2.0,3.0,3.0,4.0,True,train,metacdn,32,4
y_loss,group,560608,0,560608,0.0,8.0,4.994846666476397,1.513032808695065,2.0,4.0,5.0,6.0,7.0,True,train,metacdn,32,8
y_loss,group,1093824,0,1093824,0.0,16.0,9.560411912702593,2.4114503356534565,5.0,8.0,10.0,11.0,13.0,True,train,metacdn,64,16
y_loss,group,1093824,0,1093824,0.0,4.0,2.4462216956292786,1.005478811626229,1.0,2.0,2.0,3.0,4.0,True,train,metacdn,64,4
y_loss,group,1093824,0,1093824,0.0,8.0,4.855372527938681,1.515335231852826,2.0,4.0,5.0,6.0,7.0,True,train,metacdn,64,8
y_loss,group,3271040,0,3271040,0.0,16.0,12.18515701428292,1.775845129587646,9.0,11.0,12.0,13.0,15.0,True,train,metakv,128,16
y_loss,group,3271040,0,3271040,0.0,4.0,3.051302032381139,0.825414249369548,2.0,3.0,3.0,4.0,4.0,True,train,metakv,128,4
y_loss,group,3271040,0,3271040,0.0,8.0,6.100000305713167,1.209499731649742,4.0,5.0,6.0,7.0,8.0,True,train,metakv,128,8
y_loss,group,6541824,0,6541824,0.0,16.0,12.183720931654536,1.7759460784111591,9.0,11.0,12.0,13.0,15.0,True,train,metakv,256,16
y_loss,group,6541824,0,6541824,0.0,4.0,3.0505814586268296,0.8258751037682648,2.0,3.0,3.0,4.0,4.0,True,train,metakv,256,4
y_loss,group,6541824,0,6541824,0.0,8.0,6.098904372847695,1.2097711815596848,4.0,5.0,6.0,7.0,8.0,True,train,metakv,256,8
y_loss,group,818528,0,818528,0.0,16.0,12.199947955354002,1.7749642562537313,9.0,11.0,12.0,13.0,15.0,True,train,metakv,32,16
y_loss,group,818528,0,818528,0.0,4.0,3.0571990206810273,0.8228131212117068,2.0,3.0,3.0,4.0,4.0,True,train,metakv,32,4
y_loss,group,818528,0,818528,0.0,8.0,6.108927245005669,1.2071641389473489,4.0,5.0,6.0,7.0,8.0,True,train,metakv,32,8
y_loss,group,1636288,0,1636288,0.0,16.0,12.192284610044197,1.7758867115208312,9.0,11.0,12.0,13.0,15.0,True,train,metakv,64,16
y_loss,group,1636288,0,1636288,0.0,4.0,3.053839544138929,0.8245707491159535,2.0,3.0,3.0,4.0,4.0,True,train,metakv,64,4
y_loss,group,1636288,0,1636288,0.0,8.0,6.104035475417531,1.208503189941147,4.0,5.0,6.0,7.0,8.0,True,train,metakv,64,8
y_loss,group,3038976,0,3038976,0.0,16.0,10.791762751663718,3.0554372044721454,5.0,9.0,11.0,13.0,15.0,True,train,twemcache,128,16
y_loss,group,3038976,0,3038976,0.0,4.0,2.7635831938126527,1.093231213436425,1.0,2.0,3.0,4.0,4.0,True,train,twemcache,128,4
y_loss,group,3038976,0,3038976,0.0,8.0,5.471113625115828,1.7976094471930693,2.0,4.0,6.0,7.0,8.0,True,train,twemcache,128,8
y_loss,group,5583360,0,5583360,0.0,16.0,10.260442636691884,3.2795410535762497,4.0,8.0,11.0,13.0,15.0,True,train,twemcache,256,16
y_loss,group,5583360,0,5583360,0.0,4.0,2.6437188359697386,1.1433399823592818,1.0,2.0,3.0,4.0,4.0,True,train,twemcache,256,4
y_loss,group,5583360,0,5583360,0.0,8.0,5.221080317228336,1.9044869162545441,2.0,4.0,5.0,7.0,8.0,True,train,twemcache,256,8
y_loss,group,921024,0,921024,0.0,16.0,12.581335556945312,2.4521356508699204,8.0,11.0,13.0,14.0,16.0,True,train,twemcache,32,16
y_loss,group,921024,0,921024,0.0,4.0,3.1844045323466057,0.9170429786815358,1.0,3.0,3.0,4.0,4.0,True,train,twemcache,32,4
y_loss,group,921024,0,921024,0.0,8.0,6.333661229240498,1.4694562151694661,4.0,5.0,7.0,7.0,8.0,True,train,twemcache,32,8
y_loss,group,1693568,0,1693568,0.0,16.0,11.695836836784823,2.682236611103849,7.0,10.0,12.0,14.0,16.0,True,train,twemcache,64,16
y_loss,group,1693568,0,1693568,0.0,4.0,2.9703371816189255,1.0030539262822278,1.0,2.0,3.0,4.0,4.0,True,train,twemcache,64,4
y_loss,group,1693568,0,1693568,0.0,8.0,5.898368415085783,1.6119850196299912,3.0,5.0,6.0,7.0,8.0,True,train,twemcache,64,8
y_loss,group,5335040,0,5335040,0.0,16.0,15.996737044145874,0.18942509737218527,16.0,16.0,16.0,16.0,16.0,True,train,wiki2018,128,16
y_loss,group,5335040,0,5335040,0.0,4.0,3.999760076775432,0.026827450690448444,4.0,4.0,4.0,4.0,4.0,True,train,wiki2018,128,4
y_loss,group,5335040,0,5335040,0.0,8.0,7.999136276391555,0.069954898060893,8.0,8.0,8.0,8.0,8.0,True,train,wiki2018,128,8
y_loss,group,10637312,0,10637312,0.0,16.0,15.996726992683866,0.18971654619609757,16.0,16.0,16.0,16.0,16.0,True,train,wiki2018,256,16
y_loss,group,10637312,0,10637312,0.0,4.0,3.999759337697343,0.0268687362863789,4.0,4.0,4.0,4.0,4.0,True,train,wiki2018,256,4
y_loss,group,10637312,0,10637312,0.0,8.0,7.999133615710435,0.07006254600329632,8.0,8.0,8.0,8.0,8.0,True,train,wiki2018,256,8
y_loss,group,1336832,0,1336832,0.0,16.0,15.99674454232095,0.18920739009041837,16.0,16.0,16.0,16.0,16.0,True,train,wiki2018,32,16
y_loss,group,1336832,0,1336832,0.0,4.0,3.9997606281118347,0.026796611084097102,4.0,4.0,4.0,4.0,4.0,True,train,wiki2018,32,4
y_loss,group,1336832,0,1336832,0.0,8.0,7.999138261202605,0.06987448693774881,8.0,8.0,8.0,8.0,8.0,True,train,wiki2018,32,8
y_loss,group,2671616,0,2671616,0.0,16.0,15.996742046761211,0.18927987575905264,16.0,16.0,16.0,16.0,16.0,True,train,wiki2018,64,16
y_loss,group,2671616,0,2671616,0.0,4.0,3.999760444614795,0.02680687913263656,4.0,4.0,4.0,4.0,4.0,True,train,wiki2018,64,4
y_loss,group,2671616,0,2671616,0.0,8.0,7.9991376006132615,0.06990125982757452,8.0,8.0,8.0,8.0,8.0,True,train,wiki2018,64,8
y_loss,group,479360,0,479360,2.0,16.0,14.785292890520694,1.5877902652948124,12.0,14.0,15.0,16.0,16.0,True,val,cloudphysics,128,16
y_loss,group,479360,0,479360,0.0,4.0,3.7035401368491323,0.5698805453096387,3.0,3.0,4.0,4.0,4.0,True,val,cloudphysics,128,4
y_loss,group,479360,0,479360,0.0,8.0,7.405200684245661,0.916730930942041,6.0,7.0,8.0,8.0,8.0,True,val,cloudphysics,128,8
y_loss,group,935168,0,935168,1.0,16.0,14.469947645770599,1.8173508792875204,11.0,14.0,15.0,16.0,16.0,True,val,cloudphysics,256,16
y_loss,group,935168,0,935168,0.0,4.0,3.62943342800438,0.6346159385326255,2.0,3.0,4.0,4.0,4.0,True,val,cloudphysics,256,4
y_loss,group,935168,0,935168,0.0,8.0,7.255327385026006,1.0384322292551458,5.0,7.0,8.0,8.0,8.0,True,val,cloudphysics,256,8
y_loss,group,127872,0,127872,10.0,16.0,15.62229416916917,0.8262062144282025,14.0,16.0,16.0,16.0,16.0,True,val,cloudphysics,32,16
y_loss,group,127872,0,127872,1.0,4.0,3.90429491991992,0.3289021491765473,3.0,4.0,4.0,4.0,4.0,True,val,cloudphysics,32,4
y_loss,group,127872,0,127872,4.0,8.0,7.811084522022022,0.5071850553975277,7.0,8.0,8.0,8.0,8.0,True,val,cloudphysics,32,8
y_loss,group,248576,0,248576,3.0,16.0,15.23459626029866,1.2134667051678487,13.0,15.0,16.0,16.0,16.0,True,val,cloudphysics,64,16
y_loss,group,248576,0,248576,0.0,4.0,3.8101908470648818,0.461064590960688,3.0,4.0,4.0,4.0,4.0,True,val,cloudphysics,64,4
y_loss,group,248576,0,248576,1.0,8.0,7.62189028707518,0.7242924157685188,6.0,7.0,8.0,8.0,8.0,True,val,cloudphysics,64,8
y_loss,group,1422848,0,1422848,0.0,16.0,9.281894482052897,2.453015372116654,5.0,8.0,9.0,11.0,13.0,True,val,metacdn,128,16
y_loss,group,1422848,0,1422848,0.0,4.0,2.3572567132961497,1.0165591822838007,1.0,2.0,2.0,3.0,4.0,True,val,metacdn,128,4
y_loss,group,1422848,0,1422848,0.0,8.0,4.693414194629363,1.5390916143182574,2.0,4.0,5.0,6.0,7.0,True,val,metacdn,128,8
y_loss,group,2736640,0,2736640,0.0,16.0,9.017937690014032,2.439616628609024,5.0,8.0,9.0,11.0,13.0,True,val,metacdn,256,16
y_loss,group,2736640,0,2736640,0.0,4.0,2.287736055893358,1.0207494886111967,1.0,2.0,2.0,3.0,4.0,True,val,metacdn,256,4
y_loss,group,2736640,0,2736640,0.0,8.0,4.557515054957904,1.534480201638412,2.0,4.0,5.0,6.0,7.0,True,val,metacdn,256,8
y_loss,group,378528,0,378528,0.0,16.0,9.826147603347705,2.4733954682040697,5.0,8.0,10.0,12.0,13.0,True,val,metacdn,32,16
y_loss,group,378528,0,378528,0.0,4.0,2.506467156987066,1.0065725869772348,1.0,2.0,3.0,3.0,4.0,True,val,metacdn,32,4
y_loss,group,378528,0,378528,0.0,8.0,4.9800437484149125,1.5338844517486552,2.0,4.0,5.0,6.0,7.0,True,val,metacdn,32,8
y_loss,group,733504,0,733504,0.0,16.0,9.531372698717389,2.467502123809079,5.0,8.0,10.0,11.0,13.0,True,val,metacdn,64,16
y_loss,group,733504,0,733504,0.0,4.0,2.426583904109589,1.0146643607735797,1.0,2.0,2.0,3.0,4.0,True,val,metacdn,64,4
y_loss,group,733504,0,733504,0.0,8.0,4.825526513829509,1.544029056310586,2.0,4.0,5.0,6.0,7.0,True,val,metacdn,64,8
y_loss,group,1208704,0,1208704,4.0,16.0,12.294051314465742,1.7014930268053965,9.0,11.0,12.0,14.0,15.0,True,val,metakv,128,16
y_loss,group,1208704,0,1208704,0.0,4.0,3.079102906915175,0.8134023415354256,2.0,3.0,3.0,4.0,4.0,True,val,metakv,128,4
y_loss,group,1208704,0,1208704,0.0,8.0,6.158648436672667,1.181061482539123,4.0,5.0,6.0,7.0,8.0,True,val,metakv,128,8
y_loss,group,2417408,0,2417408,4.0,16.0,12.29348335076247,1.701642014282881,9.0,11.0,12.0,13.0,15.0,True,val,metakv,256,16
y_loss,group,2417408,0,2417408,0.0,4.0,3.078628018108652,0.8136827846953728,2.0,3.0,3.0,4.0,4.0,True,val,metakv,256,4
y_loss,group,2417408,0,2417408,0.0,8.0,6.1581127389336014,1.1813176982928384,4.0,5.0,6.0,7.0,8.0,True,val,metakv,256,8
y_loss,group,302400,0,302400,4.0,16.0,12.304914021164022,1.6978969813490754,9.0,11.0,12.0,13.0,15.0,True,val,metakv,32,16
y_loss,group,302400,0,302400,0.0,4.0,3.084044312169312,0.8106496305021398,2.0,3.0,3.0,4.0,4.0,True,val,metakv,32,4
y_loss,group,302400,0,302400,0.0,8.0,6.1658465608465605,1.1774311549320342,4.0,5.0,6.0,7.0,8.0,True,val,metakv,32,8
y_loss,group,604480,0,604480,4.0,16.0,12.297525145579671,1.7009512068163901,9.0,11.0,12.0,13.0,15.0,True,val,metakv,64,16
y_loss,group,604480,0,604480,0.0,4.0,3.0806610640550556,0.8123125347104911,2.0,3.0,3.0,4.0,4.0,True,val,metakv,64,4
y_loss,group,604480,0,604480,0.0,8.0,6.1609383271572264,1.1799967220560637,4.0,5.0,6.0,7.0,8.0,True,val,metakv,64,8
y_loss,group,303360,0,303360,0.0,16.0,10.257650975738397,3.3346612311281074,4.0,8.0,11.0,13.0,15.0,True,val,twemcache,128,16
y_loss,group,303360,0,303360,0.0,4.0,2.640150316455696,1.159084817662524,0.0,2.0,3.0,4.0,4.0,True,val,twemcache,128,4
y_loss,group,303360,0,303360,0.0,8.0,5.224215453586498,1.9524706716419433,2.0,4.0,5.0,7.0,8.0,True,val,twemcache,128,8
y_loss,group,559616,0,559616,0.0,16.0,9.76460644441903,3.5483991872219653,3.0,7.0,10.0,13.0,15.0,True,val,twemcache,256,16
y_loss,group,559616,0,559616,0.0,4.0,2.5389213317703567,1.201213920067133,0.0,2.0,3.0,3.0,4.0,True,val,twemcache,256,4
y_loss,group,559616,0,559616,0.0,8.0,4.98928729700366,2.051164465092274,1.0,3.0,5.0,7.0,8.0,True,val,twemcache,256,8
y_loss,group,93248,0,93248,0.0,16.0,12.005029598490047,2.798782399916448,7.0,10.0,12.0,14.0,16.0,True,val,twemcache,32,16
y_loss,group,93248,0,93248,0.0,4.0,3.0511968085106385,1.0171276148094361,1.0,2.0,3.0,4.0,4.0,True,val,twemcache,32,4
y_loss,group,93248,0,93248,0.0,8.0,6.063819063143446,1.6543020079044117,3.0,5.0,6.0,7.0,8.0,True,val,twemcache,32,8
y_loss,group,169792,0,169792,0.0,16.0,11.075362796833772,3.0066827597527195,5.0,9.0,11.0,13.0,16.0,True,val,twemcache,64,16
y_loss,group,169792,0,169792,0.0,4.0,2.818525018846589,1.081764941866452,1.0,2.0,3.0,4.0,4.0,True,val,twemcache,64,4
y_loss,group,169792,0,169792,0.0,8.0,5.5998456935544665,1.7793784158700559,2.0,4.0,6.0,7.0,8.0,True,val,twemcache,64,8
y_loss,group,524288,0,524288,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,val,wiki2018,128,16
y_loss,group,524288,0,524288,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,val,wiki2018,128,4
y_loss,group,524288,0,524288,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,val,wiki2018,128,8
y_loss,group,1048576,0,1048576,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,val,wiki2018,256,16
y_loss,group,1048576,0,1048576,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,val,wiki2018,256,4
y_loss,group,1048576,0,1048576,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,val,wiki2018,256,8
y_loss,group,131072,0,131072,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,val,wiki2018,32,16
y_loss,group,131072,0,131072,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,val,wiki2018,32,4
y_loss,group,131072,0,131072,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,val,wiki2018,32,8
y_loss,group,262144,0,262144,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,True,val,wiki2018,64,16
y_loss,group,262144,0,262144,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,True,val,wiki2018,64,4
y_loss,group,262144,0,262144,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,True,val,wiki2018,64,8
