alibaba-block,128,0,0.9609854091774159
alibaba-block,128,1,0.9620427151617679
alibaba-block,128,2,0.9606682173821104
alibaba-block,128,3,0.9631000211461197
alibaba-block,128,4,0.9603510255868049
alibaba-block,128,5,0.9608796785789807
alibaba-block,128,6,0.9627828293508142
alibaba-block,128,7,0.9610911397758511
alibaba-block,128,8,0.9631000211461197
alibaba-block,128,9,0.9618312539648974
alibaba-block,128,10,0.9629942905476845
alibaba-block,128,11,0.9607739479805456
alibaba-block,128,12,0.9613026009727215
alibaba-block,128,13,0.9603510255868049
alibaba-block,128,14,0.96045675618524
alibaba-block,128,15,0.9606682173821104
alibaba-block,128,16,0.9616197927680271
alibaba-block,128,17,0.9611968703742864
alibaba-block,128,18,0.9615140621695919
alibaba-block,128,19,0.9613026009727215
alibaba-block,32,0,0.9808057371862476
alibaba-block,32,1,0.9812275891162202
alibaba-block,32,2,0.9804893482387682
alibaba-block,32,3,0.9807002742037545
alibaba-block,32,4,0.9804893482387682
alibaba-block,32,5,0.9807002742037545
alibaba-block,32,6,0.9811221261337271
alibaba-block,32,7,0.9817549040286859
alibaba-block,32,8,0.9809112001687408
alibaba-block,32,9,0.9801729592912888
alibaba-block,32,10,0.9797511073613162
alibaba-block,32,11,0.9811221261337271
alibaba-block,32,12,0.9788019405188779
alibaba-block,32,13,0.9805948112212614
alibaba-block,32,14,0.9798565703438094
alibaba-block,32,15,0.9816494410461928
alibaba-block,32,16,0.9798565703438094
alibaba-block,32,17,0.9809112001687408
alibaba-block,32,18,0.9809112001687408
alibaba-block,32,19,0.9811221261337271
metacdn,128,0,0.5479944967721452
metacdn,128,1,0.5440787384908455
metacdn,128,2,0.5469361837231453
metacdn,128,3,0.5475711715525452
metacdn,128,4,0.5468303524182453
metacdn,128,5,0.5434437506614457
metacdn,128,6,0.5464070271986453
metacdn,128,7,0.5437612445761456
metacdn,128,8,0.5436554132712457
metacdn,128,9,0.5479944967721452
metacdn,128,10,0.5471478463329453
metacdn,128,11,0.5457720393692455
metacdn,128,12,0.5460895332839454
metacdn,128,13,0.5461953645888454
metacdn,128,14,0.5450312202349455
metacdn,128,15,0.5459837019790454
metacdn,128,16,0.5473595089427452
metacdn,128,17,0.5452428828447454
metacdn,128,18,0.5454545454545454
metacdn,128,19,0.5473595089427452
metacdn,32,0,0.5951049688785737
metacdn,32,1,0.5925730562295601
metacdn,32,2,0.5913070999050533
metacdn,32,3,0.5951049688785737
metacdn,32,4,0.5948939761578226
metacdn,32,5,0.5903576326616732
metacdn,32,6,0.5926785525899356
metacdn,32,7,0.594050005274818
metacdn,32,8,0.5914125962654289
metacdn,32,9,0.595526954320076
metacdn,32,10,0.5951049688785737
metacdn,32,11,0.5942609979955692
metacdn,32,12,0.5921510707880578
metacdn,32,13,0.5926785525899356
metacdn,32,14,0.5920455744276822
metacdn,32,15,0.596265428842705
metacdn,32,16,0.5946829834370714
metacdn,32,17,0.5938390125540669
metacdn,32,18,0.5946829834370714
metacdn,32,19,0.5926785525899356
metakv,128,0,0.766984126984127
metakv,128,1,0.7671957671957672
metakv,128,2,0.7674074074074074
metakv,128,3,0.7666666666666667
metakv,128,4,0.7664550264550265
metakv,128,5,0.7675132275132275
metakv,128,6,0.7667724867724868
metakv,128,7,0.7664550264550265
metakv,128,8,0.7668783068783068
metakv,128,9,0.767089947089947
metakv,128,10,0.7665608465608466
metakv,128,11,0.766984126984127
metakv,128,12,0.766984126984127
metakv,128,13,0.7667724867724868
metakv,128,14,0.7664550264550265
metakv,128,15,0.7663492063492063
metakv,128,16,0.7665608465608466
metakv,128,17,0.7668783068783068
metakv,128,18,0.7671957671957672
metakv,128,19,0.7667724867724868
metakv,32,0,0.7692307692307693
metakv,32,1,0.7701804368471035
metakv,32,2,0.7692307692307693
metakv,32,3,0.7701804368471035
metakv,32,4,0.769758362350955
metakv,32,5,0.7696528437269178
metakv,32,6,0.7696528437269178
metakv,32,7,0.7702859554711406
metakv,32,8,0.769863880974992
metakv,32,9,0.769758362350955
metakv,32,10,0.769758362350955
metakv,32,11,0.769758362350955
metakv,32,12,0.7678590271182864
metakv,32,13,0.7703914740951778
metakv,32,14,0.7694418064788435
metakv,32,15,0.7694418064788435
metakv,32,16,0.7692307692307693
metakv,32,17,0.7692307692307693
metakv,32,18,0.7689142133586578
metakv,32,19,0.7689142133586578
twemcache,128,0,0.15879737455007412
twemcache,128,1,0.16356129578657633
twemcache,128,2,0.16324370103747618
twemcache,128,3,0.16430235020114334
twemcache,128,4,0.16758416260851153
twemcache,128,5,0.1654668642811772
twemcache,128,6,0.15900910438280755
twemcache,128,7,0.15858564471734068
twemcache,128,8,0.16493753969934363
twemcache,128,9,0.1619733220410756
twemcache,128,10,0.16694897311031123
twemcache,128,11,0.16049121321194157
twemcache,128,12,0.1639847554520432
twemcache,128,13,0.16303197120474275
twemcache,128,14,0.16514926953207706
twemcache,128,15,0.17086597501587975
twemcache,128,16,0.1698073258522126
twemcache,128,17,0.16652551344484437
twemcache,128,18,0.1633495659538429
twemcache,128,19,0.16790175735761168
twemcache,32,0,0.4447257383966245
twemcache,32,1,0.4438818565400844
twemcache,32,2,0.44556962025316454
twemcache,32,3,0.44462025316455694
twemcache,32,4,0.44736286919831225
twemcache,32,5,0.44462025316455694
twemcache,32,6,0.44789029535864977
twemcache,32,7,0.44841772151898734
twemcache,32,8,0.445042194092827
twemcache,32,9,0.4482067510548523
twemcache,32,10,0.445253164556962
twemcache,32,11,0.4438818565400844
twemcache,32,12,0.4462025316455696
twemcache,32,13,0.4459915611814346
twemcache,32,14,0.4458860759493671
twemcache,32,15,0.44535864978902956
twemcache,32,16,0.4470464135021097
twemcache,32,17,0.44789029535864977
twemcache,32,18,0.4458860759493671
twemcache,32,19,0.44926160337552745
wiki2018,128,0,1.0
wiki2018,128,1,1.0
wiki2018,128,2,1.0
wiki2018,128,3,1.0
wiki2018,128,4,1.0
wiki2018,128,5,1.0
wiki2018,128,6,1.0
wiki2018,128,7,1.0
wiki2018,128,8,1.0
wiki2018,128,9,1.0
wiki2018,128,10,1.0
wiki2018,128,11,1.0
wiki2018,128,12,1.0
wiki2018,128,13,1.0
wiki2018,128,14,1.0
wiki2018,128,15,1.0
wiki2018,128,16,1.0
wiki2018,128,17,1.0
wiki2018,128,18,1.0
wiki2018,128,19,1.0
wiki2018,32,0,1.0
wiki2018,32,1,1.0
wiki2018,32,2,1.0
wiki2018,32,3,1.0
wiki2018,32,4,1.0
wiki2018,32,5,1.0
wiki2018,32,6,1.0
wiki2018,32,7,1.0
wiki2018,32,8,1.0
wiki2018,32,9,1.0
wiki2018,32,10,1.0
wiki2018,32,11,1.0
wiki2018,32,12,1.0
wiki2018,32,13,1.0
wiki2018,32,14,1.0
wiki2018,32,15,1.0
wiki2018,32,16,1.0
wiki2018,32,17,1.0
wiki2018,32,18,1.0
wiki2018,32,19,1.0
